user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
SemiBin_S3_SemiBin_4	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	N/A	N/A	N/A	N/A	N/A	GCA_900752425.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900752425	94.29	0.836	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_014871645.1, s__Collinsella sp014871645, 95.0, 94.72, 0.863; GCA_018368055.1, s__Collinsella sp018368055, 95.0, 94.72, 0.841; GCA_902496335.1, s__Collinsella sp902496335, 95.0, 94.71, 0.834; GCF_001405375.1, s__Collinsella aerofaciens_F, 95.0, 94.69, 0.813; GCA_000434535.1, s__Collinsella sp000434535, 95.0, 94.68, 0.86; GCA_902464575.1, s__Collinsella sp902464575, 95.0, 94.67, 0.872; GCA_018376265.1, s__Collinsella sp018376265, 95.0, 94.67, 0.832; GCA_900541125.1, s__Collinsella sp900541125, 95.0, 94.67, 0.832; GCA_902495355.1, s__Collinsella sp902495355, 95.0, 94.62, 0.873; GCA_958413895.1, s__Collinsella sp958413895, 95.0, 94.58, 0.857; GCF_902501475.1, s__Collinsella aerofaciens_AL, 95.0, 94.58, 0.816; GCA_958403385.1, s__Collinsella sp958403385, 95.0, 94.58, 0.814; GCF_018785245.1, s__Collinsella aerofaciens_AD, 95.0, 94.56, 0.842; GCA_018382125.1, s__Collinsella sp018382125, 95.0, 94.56, 0.84; GCA_958427355.1, s__Collinsella sp958427355, 95.0, 94.56, 0.832; GCA_900550515.1, s__Collinsella sp900550515, 95.0, 94.52, 0.839; GCA_900543515.1, s__Collinsella sp900543515, 95.0, 94.5, 0.83; GCA_958424475.1, s__Collinsella sp958424475, 95.0, 94.5, 0.803; GCA_902470905.1, s__Collinsella sp902470905, 95.0, 94.49, 0.854; GCA_902491765.1, s__Collinsella sp902491765, 95.0, 94.49, 0.851; GCA_902493985.1, s__Collinsella sp902493985, 95.0, 94.49, 0.842; GCA_902478965.1, s__Collinsella sp902478965, 95.0, 94.48, 0.857; GCA_900541145.1, s__Collinsella sp900541145, 95.0, 94.47, 0.831; GCA_902493535.1, s__Collinsella sp902493535, 95.0, 94.45, 0.881; GCA_900541005.1, s__Collinsella sp900541005, 95.0, 94.45, 0.848; GCA_905212545.1, s__Collinsella sp905212545, 95.0, 94.45, 0.838; GCF_025289055.1, s__Collinsella sp900549025, 95.0, 94.45, 0.827; GCA_937989875.1, s__Collinsella sp937989875, 95.0, 94.45, 0.788; GCA_905215005.1, s__Collinsella sp905215005, 95.0, 94.42, 0.812; GCA_902493915.1, s__Collinsella sp902493915, 95.0, 94.41, 0.838; GCA_900547715.1, s__Collinsella sp900547715, 95.0, 94.41, 0.833; GCA_902462065.1, s__Collinsella sp902462065, 95.0, 94.4, 0.845; GCA_902493895.1, s__Collinsella sp902493895, 95.0, 94.4, 0.833; GCA_958432255.1, s__Collinsella sp958432255, 95.0, 94.4, 0.791; GCA_902495525.1, s__Collinsella sp902495525, 95.0, 94.39, 0.829; GCA_958413455.1, s__Collinsella sp958413455, 95.0, 94.38, 0.839; GCF_028206995.1, s__Collinsella aerofaciens_AQ, 95.0, 94.38, 0.832; GCA_014871655.1, s__Collinsella sp014871655, 95.0, 94.38, 0.827; GCA_905215835.1, s__Collinsella sp905215835, 95.0, 94.38, 0.825; GCA_900549215.1, s__Collinsella sp900549215, 95.0, 94.36, 0.814; GCA_018373675.1, s__Collinsella sp018373675, 95.0, 94.35, 0.828; GCA_902489965.1, s__Collinsella sp902489965, 95.0, 94.35, 0.827; GCA_008668235.1, s__Collinsella aerofaciens_K, 95.0, 94.33, 0.861; GCA_900541135.1, s__Collinsella sp900541135, 95.0, 94.33, 0.83; GCA_902469665.1, s__Collinsella sp902469665, 95.0, 94.33, 0.828; GCA_902497065.1, s__Collinsella sp902497065, 95.0, 94.33, 0.826; GCA_902490305.1, s__Collinsella sp902490305, 95.0, 94.33, 0.815; GCA_900554495.1, s__Collinsella sp900554495, 95.0, 94.33, 0.786; GCA_902494815.1, s__Collinsella sp902494815, 95.0, 94.31, 0.825; GCA_902469055.1, s__Collinsella sp902469055, 95.0, 94.3, 0.856; GCA_905213265.1, s__Collinsella sp905213265, 95.0, 94.28, 0.796; GCA_031292915.1, s__Collinsella sp031292915, 95.0, 94.27, 0.833; GCA_900544425.1, s__Collinsella sp900544425, 95.0, 94.27, 0.826; GCA_902495945.1, s__Collinsella sp902495945, 95.0, 94.27, 0.819; GCA_902479195.1, s__Collinsella sp900555745, 95.0, 94.26, 0.852; GCA_900760905.1, s__Collinsella sp900760905, 95.0, 94.25, 0.836; GCA_019413955.1, s__Collinsella sp019413955, 95.0, 94.25, 0.817; GCA_900547835.1, s__Collinsella sp900547835, 95.0, 94.25, 0.785; GCA_900754445.1, s__Collinsella sp900754445, 95.0, 94.23, 0.82; GCA_959026725.1, s__Collinsella sp959026725, 95.0, 94.23, 0.776; GCA_902464565.1, s__Collinsella sp902464565, 95.0, 94.2, 0.83; GCA_900541025.1, s__Collinsella sp900541025, 95.0, 94.2, 0.798; GCA_902495985.1, s__Collinsella sp902495985, 95.0, 94.18, 0.821; GCA_937997605.1, s__Collinsella sp937997605, 95.0, 94.18, 0.733; GCA_902493615.1, s__Collinsella sp902493615, 95.0, 94.17, 0.838; GCA_902490095.1, s__Collinsella sp902490095, 95.0, 94.17, 0.806; GCA_902495155.1, s__Collinsella sp902495155, 95.0, 94.15, 0.822; GCF_019041915.1, s__Collinsella sp019041915, 95.0, 94.13, 0.804; GCA_900754385.1, s__Collinsella sp900754385, 95.0, 94.11, 0.801; GCA_900552385.1, s__Collinsella sp900552385, 95.0, 94.08, 0.819; GCA_905216145.1, s__Collinsella sp905216145, 95.0, 94.08, 0.815; GCA_900554655.1, s__Collinsella sp900554655, 95.0, 94.06, 0.825; GCA_900761805.1, s__Collinsella sp900761805, 95.0, 94.06, 0.815; GCA_902494195.1, s__Collinsella sp902494195, 95.0, 94.06, 0.8; GCA_900556515.1, s__Collinsella sp900556515, 95.0, 94.06, 0.794; GCA_900761085.1, s__Collinsella sp900761085, 95.0, 94.04, 0.809; GCA_938033385.1, s__Collinsella sp938033385, 95.0, 94.03, 0.714; GCA_959027945.1, s__Collinsella sp959027945, 95.0, 94.02, 0.804; GCA_937934355.1, s__Collinsella sp937934355, 95.01, 94.02, 0.723; GCA_902491935.1, s__Collinsella sp902491935, 95.0, 93.99, 0.831; GCA_900551635.1, s__Collinsella sp900551635, 95.0, 93.99, 0.791; GCA_902363125.1, s__Collinsella sp902363125, 95.0, 93.95, 0.78; GCA_900540905.1, s__Collinsella sp900540905, 95.0, 93.93, 0.803; GCA_905204735.1, s__Collinsella sp905204735, 95.0, 93.91, 0.807; GCA_900547805.1, s__Collinsella sp900547805, 95.0, 93.91, 0.802; GCA_019414325.1, s__Collinsella sp019414325, 95.0, 93.88, 0.818; GCA_031295725.1, s__Collinsella sp031295725, 95.0, 93.88, 0.773; GCA_905210085.1, s__Collinsella sp905210085, 95.0, 93.87, 0.819; GCA_934675795.1, s__Collinsella sp934675795, 95.0, 93.85, 0.832; GCA_902490325.1, s__Collinsella sp902490325, 95.0, 93.83, 0.828; GCA_902470835.1, s__Collinsella sp902470835, 95.0, 93.81, 0.79; GCA_902362275.1, s__Collinsella sp902362275, 95.0, 93.81, 0.778; GCA_014871605.1, s__Collinsella sp014871605, 95.0, 93.81, 0.775; GCA_019414515.1, s__Collinsella sp019414515, 95.0, 93.77, 0.801; GCA_019414545.1, s__Collinsella sp019414545, 95.0, 93.72, 0.83; GCA_902489855.1, s__Collinsella sp902489855, 95.0, 93.67, 0.779; GCA_900551655.1, s__Collinsella sp900551655, 95.0, 93.25, 0.747; GCA_938023335.1, s__Collinsella sp905214105, 95.0, 93.2, 0.711; GCA_958413765.1, s__Collinsella sp958413765, 95.0, 93.11, 0.763	96.48	11	0.99518	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
SemiBin_S3_SemiBin_5	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	GCA_000437595.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	97.69	0.908	GCA_000437595.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	97.69	0.908	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.99	11	N/A	N/A
SemiBin_S3_SemiBin_7	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis	GCF_001406815.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis	98.19	0.782	GCF_001406815.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis	98.19	0.782	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002474415.1, s__Agathobacter sp002474415, 95.0, 91.27, 0.598	86.75	11	N/A	N/A
TaxVAMB_0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes contortus_B	GCF_001404335.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes contortus_B	98.49	0.82	GCF_001404335.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__Muricomes contortus_B	98.49	0.82	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000509105.1, s__Muricomes sp000509105, 95.0, 94.07, 0.744; GCA_001028025.1, s__Muricomes fissicatena_A, 95.0, 83.47, 0.29	86.42	11	N/A	N/A
TaxVAMB_100	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus ammoniilyticus	GCF_025567345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus ammoniilyticus	98.43	0.907	GCF_025567345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus ammoniilyticus	98.43	0.907	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_020735665.1, s__Coprococcus sp000154245, 95.0, 94.84, 0.743; GCA_937894905.1, s__Coprococcus sp002437435, 95.0, 90.03, 0.614	93.23	11	N/A	N/A
TaxVAMB_119	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	GCF_000020605.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	97.91	0.745	GCF_000020605.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	97.91	0.745	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902786155.1, s__Agathobacter sp900317585, 95.0, 95.0, 0.67; GCA_937935345.1, s__Agathobacter sp900546625, 95.0, 94.45, 0.718; GCA_934365945.1, s__Agathobacter sp934365945, 95.0, 92.69, 0.589	89.22	11	N/A	N/A
TaxVAMB_1288	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp905206915	GCF_020537505.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp905206915	97.61	0.757	GCF_020537505.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp905206915	97.61	0.757	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_020554845.1, s__Blautia_A faecis, 95.0, 88.68, 0.426; GCF_934371575.1, s__Blautia_A sp934371575, 95.0, 86.93, 0.347; GCA_934394545.1, s__Blautia_A sp934394545, 95.0, 84.94, 0.283; GCF_025566865.1, s__Blautia_A acetigignens, 95.0, 84.09, 0.274; GCA_934408705.1, s__Blautia_A sp934408705, 95.0, 84.0, 0.294; GCA_029101305.1, s__Blautia_A sp029101305, 95.0, 83.97, 0.247; GCA_900763175.1, s__Blautia_A sp900763175, 95.0, 83.51, 0.17; GCA_934358405.1, s__Blautia_A sp934358405, 95.0, 83.0, 0.207; GCA_934364795.1, s__Blautia_A sp934364795, 95.0, 82.69, 0.188	94.2	11	N/A	N/A
TaxVAMB_1289	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp905206915	GCF_020537505.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp905206915	97.5	0.746	GCF_020537505.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp905206915	97.5	0.746	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_020554845.1, s__Blautia_A faecis, 95.0, 88.68, 0.423; GCF_934371575.1, s__Blautia_A sp934371575, 95.0, 86.96, 0.342; GCA_934394545.1, s__Blautia_A sp934394545, 95.0, 84.96, 0.28; GCF_025566865.1, s__Blautia_A acetigignens, 95.0, 84.07, 0.268; GCA_934408705.1, s__Blautia_A sp934408705, 95.0, 83.97, 0.291; GCA_029101305.1, s__Blautia_A sp029101305, 95.0, 83.93, 0.244; GCA_900763175.1, s__Blautia_A sp900763175, 95.0, 83.54, 0.168; GCA_934358405.1, s__Blautia_A sp934358405, 95.0, 83.03, 0.203; GCA_934364795.1, s__Blautia_A sp934364795, 95.0, 82.71, 0.184	90.01	11	N/A	N/A
TaxVAMB_129	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	GCA_000435055.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	98.27	0.903	GCA_000435055.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	98.27	0.903	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_937894955.1, s__PeH17 sp937894955, 95.0, 94.01, 0.846	90.78	11	N/A	N/A
TaxVAMB_1293	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	GCF_000156655.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	96.12	0.702	GCF_000156655.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	96.12	0.702	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_938036765.1, s__Holdemanella sp900547815, 95.0, 93.08, 0.755; GCF_934754935.1, s__Holdemanella sp934754935, 95.0, 91.93, 0.738; GCF_024460475.1, s__Holdemanella sp900556915, 95.0, 90.84, 0.635; GCF_014306155.1, s__Holdemanella hominis, 95.0, 90.77, 0.632; GCF_009696075.1, s__Holdemanella porci, 95.95, 90.74, 0.68; GCF_934772795.1, s__Holdemanella sp934772795, 95.0, 89.96, 0.613; GCA_003436425.1, s__Holdemanella sp003436425, 95.0, 89.87, 0.576; GCF_003458715.1, s__Holdemanella sp003458715, 95.0, 89.36, 0.61; GCF_900754615.1, s__Holdemanella sp900754615, 95.0, 89.09, 0.592	92.89	11	N/A	N/A
TaxVAMB_130	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	GCA_000435055.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	98.26	0.916	GCA_000435055.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	98.26	0.916	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_937894955.1, s__PeH17 sp937894955, 95.0, 94.01, 0.845	94.22	11	N/A	N/A
TaxVAMB_133	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A acetigignens	GCF_025566865.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A acetigignens	98.79	0.826	GCF_025566865.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A acetigignens	98.79	0.826	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934358405.1, s__Blautia_A sp934358405, 95.0, 89.42, 0.51; GCF_020537505.1, s__Blautia_A sp905206915, 95.0, 84.41, 0.258; GCF_020554845.1, s__Blautia_A faecis, 95.0, 84.32, 0.231; GCF_934371575.1, s__Blautia_A sp934371575, 95.0, 83.4, 0.221; GCA_029101305.1, s__Blautia_A sp029101305, 95.0, 82.67, 0.169; GCA_934364795.1, s__Blautia_A sp934364795, 95.0, 82.56, 0.197; GCA_934408705.1, s__Blautia_A sp934408705, 95.0, 82.54, 0.193; GCA_934394545.1, s__Blautia_A sp934394545, 95.0, 82.36, 0.192	89.33	11	N/A	N/A
TaxVAMB_134	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	GCF_000210055.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	99.03	0.836	GCF_000210055.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	99.03	0.836	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900199375.1, s__Gordonibacter urolithinfaciens, 95.0, 93.98, 0.753; GCA_900170005.1, s__Gordonibacter massiliensis, 95.0, 86.84, 0.359; GCF_003339845.1, s__Gordonibacter sp003339845, 95.0, 86.12, 0.387	91.92	11	N/A	N/A
TaxVAMB_136	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	GCF_025147485.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	98.35	0.742	GCF_025147485.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	98.35	0.742	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000614125.1, s__Bacteroides rodentium, 95.0, 94.06, 0.558; GCF_004793475.1, s__Bacteroides muris, 95.0, 91.45, 0.54; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 88.29, 0.535; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 82.15, 0.159; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 80.03, 0.153	93.39	11	N/A	N/A
TaxVAMB_137	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	GCF_025147485.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	98.24	0.767	GCF_025147485.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	98.24	0.767	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000614125.1, s__Bacteroides rodentium, 95.0, 94.33, 0.583; GCF_004793475.1, s__Bacteroides muris, 95.0, 91.52, 0.56; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 88.41, 0.556; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 82.38, 0.173; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 80.51, 0.154; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 80.04, 0.161	96.46	11	N/A	N/A
TaxVAMB_139	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	GCF_025567015.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	98.14	0.741	GCF_025567015.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	98.14	0.741	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900772845.1, s__Acetatifactor sp900772845, 95.0, 89.59, 0.517; GCF_009695995.1, s__Acetatifactor intestinalis, 95.0, 89.52, 0.492; GCA_003447295.1, s__Acetatifactor sp003447295, 95.0, 89.39, 0.501; GCA_945929965.1, s__Acetatifactor sp945929965, 95.0, 89.39, 0.495; GCA_900771995.1, s__Acetatifactor sp900771995, 95.0, 88.78, 0.606; GCA_934436245.1, s__Acetatifactor sp934436245, 95.0, 88.51, 0.493; GCA_934394815.1, s__Acetatifactor sp934394815, 95.0, 88.29, 0.549; GCA_934436435.1, s__Acetatifactor sp934436435, 95.0, 88.07, 0.49; GCA_900766575.1, s__Acetatifactor sp900766575, 95.0, 87.32, 0.47; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 86.72, 0.432; GCA_934394665.1, s__Acetatifactor sp934394665, 95.0, 85.94, 0.319; GCA_934394515.1, s__Acetatifactor sp934394515, 95.0, 85.22, 0.357	85.06	11	N/A	N/A
TaxVAMB_140	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	GCF_025567015.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	98.15	0.781	GCF_025567015.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	98.15	0.781	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900772845.1, s__Acetatifactor sp900772845, 95.0, 89.65, 0.548; GCF_009695995.1, s__Acetatifactor intestinalis, 95.0, 89.59, 0.526; GCA_945929965.1, s__Acetatifactor sp945929965, 95.0, 89.47, 0.535; GCA_003447295.1, s__Acetatifactor sp003447295, 95.0, 89.45, 0.543; GCA_900771995.1, s__Acetatifactor sp900771995, 95.0, 88.84, 0.644; GCA_934436245.1, s__Acetatifactor sp934436245, 95.0, 88.68, 0.525; GCA_934394815.1, s__Acetatifactor sp934394815, 95.0, 88.34, 0.584; GCA_934436435.1, s__Acetatifactor sp934436435, 95.0, 88.01, 0.524; GCA_900766575.1, s__Acetatifactor sp900766575, 95.0, 87.2, 0.492; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 86.77, 0.465; GCA_934394665.1, s__Acetatifactor sp934394665, 95.0, 85.93, 0.337; GCA_934394515.1, s__Acetatifactor sp934394515, 95.0, 85.35, 0.376	89.04	11	N/A	N/A
TaxVAMB_150	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845	GCA_003526845.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845	98.58	0.941	GCA_003526845.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845	98.58	0.941	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	98.17	11	N/A	N/A
