user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
S1_6075	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii	GCF_003287455.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii	97.67	0.824	GCF_003287455.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii	97.67	0.824	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 90.02, 0.625; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 86.9, 0.415; GCF_023347275.1, s__Faecalibacterium sp900758465, 95.0, 86.83, 0.378; GCF_020687245.1, s__Faecalibacterium longum, 95.0, 86.72, 0.377; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 86.65, 0.485; GCF_023347235.1, s__Faecalibacterium prausnitzii_A, 95.0, 86.13, 0.344; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 86.03, 0.44; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 85.94, 0.236; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 85.68, 0.342; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 85.61, 0.357; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 85.6, 0.273; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 85.44, 0.329; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 85.41, 0.354; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 85.14, 0.332; GCF_023347255.1, s__Faecalibacterium prausnitzii_D, 95.0, 85.13, 0.308; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 84.98, 0.321; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 84.95, 0.314; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 84.93, 0.242; GCF_023347535.1, s__Faecalibacterium sp900539885, 95.0, 84.86, 0.295; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 84.79, 0.403; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 84.65, 0.314; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 84.58, 0.253; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 84.47, 0.276; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 84.44, 0.238; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 84.37, 0.315; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 84.35, 0.29; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 84.33, 0.245; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 84.16, 0.279; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 84.07, 0.297; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 84.0, 0.265; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 83.96, 0.273; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 83.91, 0.273; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 83.89, 0.31; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 83.88, 0.281; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 83.81, 0.227; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 83.74, 0.225; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 83.69, 0.261; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 83.69, 0.18; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 83.62, 0.291; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 83.6, 0.27; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 83.53, 0.263; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 83.47, 0.287; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 83.43, 0.241; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 83.1, 0.226; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 82.58, 0.241; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 82.33, 0.222; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 82.1, 0.214; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 81.1, 0.173	93.96	11	N/A	N/A
S1_710	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__HGM13006;s__HGM13006 sp900757695	GCA_959607825.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__HGM13006;s__HGM13006 sp900757695	97.68	0.791	GCA_959607825.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__HGM13006;s__HGM13006 sp900757695	97.68	0.791	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__HGM13006;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_905201305.1, s__HGM13006 sp905201305, 95.0, 83.39, 0.22; GCA_900756575.1, s__HGM13006 sp900756575, 95.0, 83.26, 0.275; GCA_905202605.1, s__HGM13006 sp905202605, 95.0, 83.14, 0.227; GCA_934546685.1, s__HGM13006 sp934546685, 95.0, 82.39, 0.26	83.71	11	N/A	N/A
S1_7467	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	GCF_003477605.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	98.45	0.819	GCF_003477605.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	98.45	0.819	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934322085.1, s__Eubacterium_F sp934322085, 95.0, 94.37, 0.801; GCA_937902905.1, s__Eubacterium_F sp937902905, 95.0, 93.96, 0.692	89.69	11	N/A	N/A
S1_7473	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	GCF_025152405.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	98.78	0.884	GCF_025152405.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	98.78	0.884	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_934330165.1, s__Mediterraneibacter sp934330165, 95.0, 94.89, 0.804	92.21	11	N/A	N/A
S1_928	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp000431775	GCA_000431775.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp000431775	97.82	0.867	GCA_000431775.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp000431775	97.82	0.867	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.33	11	N/A	N/A
S1_SemiBin_0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845	GCA_003526845.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845	98.61	0.941	GCA_003526845.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845	98.61	0.941	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	98.17	11	N/A	N/A
S1_SemiBin_1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900540255	GCF_900540255.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900540255	99.17	0.891	GCF_900540255.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900540255	99.17	0.891	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000577815.1, s__Clostridium saudiense, 95.0, 84.84, 0.418; GCF_015670405.1, s__Clostridium sp015670405, 95.0, 84.71, 0.391; GCF_900543325.1, s__Clostridium sp900543325, 95.0, 83.81, 0.301; GCF_934754925.1, s__Clostridium sp934754925, 95.0, 83.78, 0.303; GCF_015555905.1, s__Clostridium sp015555905, 95.0, 83.25, 0.297; GCA_017383505.1, s__Clostridium sp017383505, 95.0, 82.92, 0.221; GCF_019734195.1, s__Clostridium sp900766315, 95.0, 82.91, 0.288; GCF_026168755.1, s__Clostridium sp026168755, 95.0, 82.9, 0.286; GCF_004353185.1, s__Clostridium cuniculi, 95.0, 82.8, 0.303; GCF_900547475.1, s__Clostridium sp900547475, 95.0, 82.69, 0.277; GCF_910588715.1, s__Clostridium sp910588715, 95.0, 82.48, 0.253; GCF_015667795.1, s__Clostridium sp015667795, 95.0, 81.68, 0.266; GCF_000320405.1, s__Clostridium celatum, 95.0, 81.18, 0.184	95.87	11	N/A	N/A
S1_SemiBin_11	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus sp000434355	GCA_003480165.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus sp000434355	98.92	0.868	GCA_003480165.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus sp000434355	98.92	0.868	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	93.03	11	N/A	N/A
S1_SemiBin_14	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	GCF_003477605.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	98.5	0.842	GCF_003477605.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	98.5	0.842	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934322085.1, s__Eubacterium_F sp934322085, 95.0, 94.37, 0.777; GCA_937902905.1, s__Eubacterium_F sp937902905, 95.0, 93.96, 0.724	91.34	11	N/A	N/A
S1_SemiBin_15	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	GCA_000434335.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	96.38	0.744	GCA_000434335.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	96.38	0.744	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934167365.1, s__CAG-492 sp934167365, 95.0, 83.25, 0.161	89.35	11	N/A	N/A
S1_SemiBin_16	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	GCF_025145285.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	97.59	0.801	GCF_025145285.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	97.59	0.801	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_902388705.1, s__Alistipes sp902388705, 95.0, 84.92, 0.428; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 84.75, 0.359; GCF_021204515.1, s__Alistipes sp021204515, 95.0, 84.24, 0.3; GCA_934754975.1, s__Alistipes sp934754975, 95.0, 83.7, 0.214; GCF_025145845.1, s__Alistipes shahii, 95.0, 83.28, 0.231; GCF_025145645.1, s__Alistipes senegalensis, 95.0, 82.56, 0.206; GCF_006542685.1, s__Alistipes dispar, 95.0, 81.62, 0.165; GCF_900541585.1, s__Alistipes sp900541585, 95.0, 81.61, 0.185; GCF_949296715.1, s__Alistipes sp949296715, 95.0, 81.14, 0.199; GCF_900083545.1, s__Alistipes provencensis, 95.0, 80.94, 0.159; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 80.81, 0.152; GCF_900107675.1, s__Alistipes timonensis, 95.0, 80.8, 0.167; GCF_020026455.1, s__Alistipes sp020026455, 95.0, 80.8, 0.166; GCA_019119845.1, s__Alistipes merdavium, 95.0, 80.69, 0.18; GCA_019119615.1, s__Alistipes stercoravium, 95.0, 80.47, 0.151; GCA_019115075.1, s__Alistipes avistercoris, 95.0, 80.44, 0.16	94.66	11	N/A	N/A
S1_SemiBin_17	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp900542445	GCA_900542445.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp900542445	98.59	0.882	GCA_900542445.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp900542445	98.59	0.882	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934675735.1, s__Ventricola sp934675735, 95.0, 89.09, 0.615; GCA_934636105.1, s__Ventricola sp934636105, 95.0, 88.72, 0.568; GCA_934630975.1, s__Ventricola sp934630975, 95.0, 87.63, 0.528; GCA_900542395.1, s__Ventricola sp900542395, 95.0, 87.52, 0.522; GCA_900548125.1, s__Ventricola sp900548125, 95.0, 85.7, 0.222; GCA_934631055.1, s__Ventricola sp934631055, 95.0, 83.27, 0.212; GCA_934643825.1, s__Ventricola sp934643825, 95.0, 81.95, 0.188	94.74	11	N/A	N/A
S1_SemiBin_19	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	GCF_025148125.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	96.89	0.699	GCF_025148125.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	96.89	0.699	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 94.07, 0.644; GCA_958454115.1, s__Blautia_A wexlerae_C, 95.0, 93.66, 0.41; GCA_019419095.1, s__Blautia_A sp019419095, 95.0, 90.75, 0.339; GCA_003471165.1, s__Blautia_A sp003471165, 95.0, 88.87, 0.393; GCF_014297245.1, s__Blautia_A difficilis, 95.0, 88.65, 0.327; GCF_018919065.1, s__Blautia_A sp018919065, 95.0, 87.82, 0.348; GCF_009707925.1, s__Blautia_A luti, 95.0, 87.63, 0.315; GCA_934437695.1, s__Blautia_A sp934437695, 95.0, 86.93, 0.465; GCA_003477525.1, s__Blautia_A sp003477525, 95.0, 86.84, 0.28; GCA_905209435.1, s__Blautia_A sp905209435, 95.0, 85.43, 0.236; GCA_934426285.1, s__Blautia_A sp934426285, 95.0, 84.83, 0.208	91.52	11	N/A	N/A
S1_SemiBin_2	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000436535	GCA_000436535.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000436535	99.0	0.954	GCA_000436535.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000436535	99.0	0.954	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000436475.1, s__Lachnospira sp000436475, 95.0, 85.52, 0.32; GCA_019424245.1, s__Lachnospira sp019424245, 95.0, 84.87, 0.213; GCA_934358235.1, s__Lachnospira sp934358235, 95.0, 84.7, 0.221; GCA_937902625.1, s__Lachnospira sp002435585, 95.0, 84.36, 0.26; GCA_900112995.1, s__Lachnospira pectinoschiza_A, 95.0, 83.26, 0.169	91.78	11	N/A	N/A
S1_SemiBin_20	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900539965	GCA_014610835.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900539965	97.45	0.772	GCA_014610835.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900539965	97.45	0.772	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934725105.1, s__Bulleidia sp934725105, 95.0, 93.11, 0.76	92.21	11	N/A	N/A
S1_SemiBin_21	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	GCA_004000625.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.64	0.797	GCA_004000625.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.64	0.797	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.67	11	N/A	N/A
S1_SemiBin_22	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545585	GCA_900545585.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545585	98.13	0.744	GCA_900545585.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545585	98.13	0.744	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900551355.1, s__Vescimonas sp900551355, 95.0, 89.39, 0.578; GCA_900545495.1, s__Vescimonas sp900545495, 95.0, 88.13, 0.484; GCA_900547745.1, s__Vescimonas sp900547745, 95.0, 87.97, 0.549; GCA_900550585.1, s__Vescimonas sp900550585, 95.0, 87.92, 0.465; GCA_934591745.1, s__Vescimonas sp934591745, 95.0, 87.69, 0.497; GCA_934589835.1, s__Vescimonas sp934589835, 95.0, 87.19, 0.49; GCA_934591815.1, s__Vescimonas sp934591815, 95.0, 86.88, 0.431; GCA_900556015.1, s__Vescimonas sp900556015, 95.0, 85.55, 0.195; GCA_900554275.1, s__Vescimonas sp900554275, 95.0, 83.79, 0.265; GCA_003487665.1, s__Vescimonas sp003487665, 95.0, 83.77, 0.223; GCA_002438575.1, s__Vescimonas sp002438575, 95.0, 83.76, 0.19; GCA_934590325.1, s__Vescimonas sp934590325, 95.0, 83.49, 0.243; GCA_934623575.1, s__Vescimonas sp934623575, 95.0, 83.48, 0.257; GCA_000435555.1, s__Vescimonas sp000435555, 95.0, 83.23, 0.224; GCA_900551995.1, s__Vescimonas sp900551995, 95.0, 83.15, 0.246; GCF_020687045.1, s__Vescimonas cirricatena, 95.0, 82.78, 0.185	88.84	11	N/A	N/A
S1_SemiBin_25	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA1685;s__UBA1685 sp002320595	GCA_002320595.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA1685;s__UBA1685 sp002320595	96.2	0.798	GCA_002320595.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA1685;s__UBA1685 sp002320595	96.2	0.798	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA1685;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022778545.1, s__UBA1685 sp004560435, 95.0, 82.21, 0.272; GCA_900546845.1, s__UBA1685 sp900546845, 95.0, 81.94, 0.276	89.59	11	N/A	N/A
S1_SemiBin_27	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium aceti	GCF_025567095.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium aceti	97.1	0.736	GCF_025567095.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium aceti	97.1	0.736	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934292725.1, s__Anthropogastromicrobium sp934292725, 95.0, 94.67, 0.67; GCA_958446555.1, s__Anthropogastromicrobium sp958446555, 95.0, 90.05, 0.293	90.82	11	N/A	N/A
S1_SemiBin_28	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium mulieris	GCF_020687165.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium mulieris	98.13	0.71	GCF_020687165.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium mulieris	98.13	0.71	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934643185.1, s__Hominenteromicrobium sp934643185, 95.0, 94.78, 0.665	86.53	11	N/A	N/A
S1_SemiBin_3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	GCF_000154465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	99.53	0.9	GCF_000154465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	99.53	0.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	94.98	11	N/A	N/A
S1_SemiBin_30	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	GCA_025757685.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	97.71	0.917	GCA_025757685.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	97.71	0.917	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	86.73	11	N/A	N/A
